requested_principal,term_days,income_to_principal_ratio,credit_utilization_ratio,months_since_last_delinquency,purpose_encoding,applicant_age_years,monthly_income,employment_encoding,default
41942.61735525694,1350,1.5347677760603178,0.6975921337408528,100,0,41.87801257021738,5611.993441045601,3.0,0
53319.57244452818,1200,1.3277765130225585,0.0501599629900416,87,4,36.22876896441598,5522.124403054887,3.0,0
6639.974913549299,360,1.3537906211340238,0.444199851405878,14,5,32.407561977581096,771.6268451345801,1.0,1
36862.54797959151,1740,0.8580660453385917,0.1699211375025608,45,5,18.863563192798456,2792.1792501828463,0.0,1
58992.52285218293,300,1.5494605983664558,0.1217152098381,31,0,44.1632012788366,7102.987729915727,0.0,0
56477.274478004845,2130,1.788824442425424,0.581194759215314,117,3,31.607589924057063,7529.833746276003,4.0,0
61407.87257207843,2070,0.9197175456310354,0.5005993307438136,113,3,23.960997971476544,4289.654942132972,4.0,1
34445.68653803962,2490,1.1893267946597392,0.7354379184723532,82,0,18.0,3500.779429106946,1.0,0
61810.94557402976,840,0.808400945809002,0.883383165949541,52,5,37.66982113939236,4513.225186888285,0.0,0
19195.35073424881,540,0.7855582631716693,0.2442150388573453,6,0,59.26701916003693,1119.3684025656348,1.0,0
28019.576264187377,870,1.9375901960060924,0.9137620667888432,29,1,57.93511057457444,4778.448262582549,4.0,1
14462.134866708397,2040,1.3421658099676614,0.5128118548285545,11,5,32.514844920964734,1555.9466280387046,4.0,0
35860.11364800003,690,1.1766228223622957,0.256246569003266,94,3,30.773455275658637,3498.0329388424884,3.0,0
30316.41164753508,2250,1.0798524919500228,0.8373279797215832,10,4,43.62529107290028,3008.898057532645,1.0,0
19208.143056451947,540,1.9260151739339508,0.0351746188487322,81,2,26.019374729740505,2958.6063774402364,1.0,0
56755.88212846244,270,1.0527009426260203,0.5539142836982309,114,4,41.62150279783359,4937.493954229275,0.0,0
24567.737750206023,690,1.620850074885292,0.7144053196796669,36,0,47.19296334061629,2931.075613287079,0.0,0
21551.118265718924,1920,1.0905097149671206,0.2771779102845818,82,4,52.723198686611696,1761.8124604135226,3.0,0
11120.439317511387,1560,0.834587406428303,0.8548569983875857,105,0,36.798151082240565,728.6047584577088,2.0,0
33753.395082443225,990,1.5699319374215297,0.237881717724405,51,1,35.55591499787641,3915.490517022789,2.0,0
23767.90021954169,1710,0.7519570171558378,0.8314755399044217,53,3,27.46420895892127,1536.3298970412848,2.0,0
28641.55383856119,1680,1.5608982138726837,0.0777595141941326,24,2,28.07743575152168,3659.736341257116,1.0,1
18845.79880261062,1470,1.0504519187877877,0.158328315949747,51,0,35.28225329718168,1668.7793578228582,1.0,0
57591.92850176268,1380,1.6453250784858016,0.377174738062889,104,4,42.40838608179413,7279.861667102179,4.0,0
69855.24603057172,390,1.6737002008207793,0.8455149576701975,79,1,48.963015514799,9265.882374829482,1.0,0
38097.99117998324,780,1.6189286865810455,0.1431395114755146,24,5,28.361852591835863,5341.914661071814,1.0,1
48760.38411555119,1410,0.7793801297611325,0.866683857396299,63,0,55.91226282751426,3520.563028470143,1.0,0
65237.162330592895,480,1.5944839435725222,0.2274342113466657,84,1,34.74651678748918,7732.991236820466,3.0,0
74913.97834402391,1290,1.938174736866916,0.4479833146085834,9,1,37.743592467818765,13233.346161386506,1.0,1
46593.46162764266,450,1.0411504422307474,0.3492070602177344,91,3,29.03345985022612,4117.158308055765,0.0,0
66898.79079068036,2010,1.0790862866704063,0.1169449643483783,24,2,18.0,6108.083829301871,0.0,0
68282.70612183968,420,1.7262318594966477,0.9348666421239488,35,0,48.6085447563326,9823.305192177208,4.0,1
59671.68435386024,390,0.9424761660672968,0.4337965078446913,49,3,46.8421267651092,4202.256896110482,3.0,0
35378.4572438736,1650,1.5427004106054618,0.6834279487426326,60,5,34.62406931458144,4100.519728882114,0.0,1
7464.819031156599,690,1.656031653000694,0.5695149998973909,109,0,38.80388860669847,1055.1141536778014,3.0,0
2661.708324849837,990,0.7945927941832286,0.4966987576836853,26,1,44.1912706124492,169.5204840569663,3.0,0
36574.24654629496,900,1.4145145131182717,0.6104118473212805,30,2,19.24944971736149,4742.979166172122,4.0,1
37832.118214794406,660,1.4410527102430597,0.8893588831404047,45,4,31.651367871844464,4441.322956060615,3.0,0
31441.135507928466,1950,1.1141314768701531,0.6923192519371685,102,0,47.53117615546192,2669.2160329212725,1.0,0
43260.300319915295,1770,1.8016136032770207,0.5271552786606689,115,1,22.948526921969005,6829.55874096491,3.0,0
42083.95869287539,720,0.9452996631598276,0.6387341010593166,54,1,41.52269518599955,3150.7465794458285,4.0,0
62991.058515902936,1770,1.1870336514070323,0.6003303377039313,83,3,21.721018344519138,6269.131757302241,4.0,1
9486.297089776286,1830,1.768402424576795,0.4287899954114499,110,0,43.59715978920232,1464.341134843593,4.0,0
18050.55845875759,1440,0.978771307927191,0.6185163700291458,101,3,37.5723022124302,1613.7129986495777,0.0,0
59785.86595353283,1530,1.73564896359321,0.4391341021625219,81,2,18.618418209133885,9253.670712064366,1.0,0
63816.00974093861,2340,0.8448830128415469,0.7500382340931931,64,1,51.97687225348606,4683.265962775201,0.0,1
74619.57970113379,1230,1.3370748806279882,0.9592233586870628,118,5,29.184901078423408,8672.777582418175,2.0,1
65659.03320445068,1080,0.8403967949348441,0.950266703922257,28,4,28.276970755827428,5090.422657943293,1.0,1
66907.57701981632,1440,1.563484302073817,0.8125284285607306,43,4,40.40683036677132,8290.239676028885,3.0,0
24604.573783298005,2130,1.6987217868667202,0.5957413080888903,85,5,51.783648193144586,3065.993502120073,4.0,0
31022.13009968916,1830,1.769830257896163,0.7418386681900331,2,1,25.81013817225924,4324.913674318266,2.0,0
21204.255204310502,330,1.9275147008927864,0.1762678123049788,60,5,38.740158198175656,3175.355342540516,1.0,0
46063.0057671646,1230,1.556418866759504,0.4742282727407833,102,1,43.14579800396688,6206.493479958193,0.0,0
70502.19353421732,1890,1.6728742966080243,0.2547317173414506,21,1,46.31726728715773,10143.8447026887,4.0,0
26831.105158603903,690,1.3569099339855952,0.0034600312982536,96,3,40.1172986633267,3102.00313351134,0.0,0
42439.63096828659,2490,1.845284281417352,0.9570701989253552,49,4,33.595665931000134,5768.408337011008,1.0,0
23278.02283833115,2070,1.5225100586393552,0.8552100762333229,103,3,28.068917352215365,3115.5812297038706,1.0,1
13980.298072294,2160,1.810261687501612,0.5085616322852275,76,3,39.0337265965565,2019.6779923897875,2.0,0
15846.136441671191,360,1.032542420416657,0.2516107652378167,18,2,25.13433185617272,1417.4962945888587,3.0,1
5758.98282355255,1530,1.3460853368616772,0.6860454580972443,88,3,18.0,654.7788738900947,0.0,0
71273.07394118042,1410,1.6257827052765648,0.4304530737044282,6,2,43.23871764989201,9291.741308760787,2.0,1
31111.651225310776,1620,0.99326610547522,0.7953160380884724,29,2,48.84721809303434,2349.331483690421,4.0,1
62807.88556215495,2160,1.003607751914374,0.98952292907914,106,3,18.0,4741.561518206446,3.0,0
51577.716242692295,990,1.923651288486765,0.3455917814149714,105,3,25.88323154348075,8925.97703051946,2.0,0
15606.205363714776,1410,1.2715324328846471,0.2419590130432672,5,1,45.429851132062375,1819.701601252504,0.0,1
14396.475123562956,1740,0.968178543508526,0.2647086639068106,45,0,62.68994563654039,1203.285849079777,1.0,0
61181.13281102505,1920,1.1477566583778072,0.0924127832238652,11,1,38.2495244921049,5294.808902039983,4.0,1
20956.310730535995,1980,1.2268513779191106,0.3901057345351538,32,2,29.263964705250388,2092.145073486681,0.0,0
68626.46100209522,960,1.4977023089642654,0.0172508021897402,116,0,35.80524270674192,9035.784043873002,3.0,0
11794.072244677562,2490,1.857617590857303,0.1132516018272628,23,1,54.49851702977821,1948.3508938519071,3.0,0
51311.58316240351,180,1.9339080911065087,0.2689787897999436,76,5,30.248429850505577,7511.626098624944,1.0,0
61363.82988827364,1320,1.532038510693335,0.1582641481503859,96,1,28.40969592019696,6894.252799163047,1.0,0
18791.344548549907,1590,1.5899068329572696,0.7248375085057179,105,4,32.20707773381561,2616.4654524688367,4.0,0
21801.241214057605,300,1.1361950036359068,0.1045487429592213,42,0,26.56005670089545,1993.1615341299264,4.0,0
72392.13813123132,1230,1.778590314538499,0.8573341639742794,83,5,39.47204379193754,10097.423161476008,1.0,1
20947.92399294264,1560,1.0113580022643778,0.2189033586738433,58,1,57.496141501634725,1559.0939184980305,1.0,0
33101.84316765351,1590,0.8776567791731611,0.107504710801852,12,2,41.87695127739235,2444.4203682285784,3.0,0
33289.896103313906,450,1.917907188117181,0.0100055779869459,26,4,34.97175797448455,5768.975521390017,1.0,0
20098.05411983174,810,1.7869664121846387,0.7080529542789249,89,1,34.498264773013474,3321.5916433050343,2.0,0
58520.64485312615,750,1.11437416144576,0.2540505784791566,82,3,19.241710295640114,5520.240896799657,0.0,1
58230.92672734291,1650,1.5602048596572589,0.5044036190863971,62,4,48.59731732576591,7597.291433393511,1.0,0
29306.374045448243,930,1.3104220288958397,0.1104998862054341,93,0,37.06595363584638,2881.60229240284,4.0,0
62881.745644433926,1500,1.137753847374565,0.9754429640038867,82,0,35.834241036912495,6031.926733194611,2.0,1
17161.007678326674,1890,1.0941290529123535,0.1241308916792557,40,4,75.0,1519.62530977198,4.0,0
1816.4745115743808,2040,0.9132329342650878,0.4078066673754594,35,1,41.58503490038824,141.79315364312657,2.0,1
43480.80111109697,600,1.409181698731007,0.8431330073111213,113,5,28.978507398857783,4969.669136329197,1.0,0
74564.71627524983,2280,1.2859160281410094,0.2424380789956027,116,5,32.88370884553348,7492.307327133486,0.0,0
4340.356772276018,540,1.3646237043599332,0.2643020674927116,3,5,51.781348510361056,445.5994393363028,4.0,0
16787.85841757185,210,1.0084286009752854,0.8004145207318255,94,5,39.35924492645317,1348.113481834496,2.0,0
39640.22622280069,270,1.876332804927897,0.2706062606200926,15,4,20.7406642601916,5598.170988987993,3.0,0
61030.64412869799,630,1.5163094355966498,0.0028425979838648,103,2,49.03074721490244,7113.77067012897,1.0,0
8044.587373016412,2220,1.829520788860004,0.4236345832850503,70,5,29.982270973532074,1369.9280556279953,0.0,0
30549.747051278733,660,0.8811253992393066,0.0124098575816902,82,2,60.47957331461055,2213.08725312316,1.0,0
56410.071346296645,1800,1.4974211590274098,0.9006943609910731,84,3,50.96057678857578,7092.980130646739,3.0,0
28808.425817867574,1140,1.7693541823729932,0.6353950919374287,72,0,32.632137252094985,4628.57637208847,0.0,0
15379.476904959463,270,1.14710493577736,0.5771841235590298,30,5,53.37219634082136,1645.0114363135326,3.0,1
15868.943313649168,1200,0.9841718029631836,0.1995736157537394,96,3,38.81426612632884,1327.3168452165942,1.0,0
31638.58583825208,240,1.0680255669667436,0.6929467235743499,66,5,48.23328410146664,3027.076472105523,2.0,0
36737.154998233,1290,1.0775204720997589,0.6704820972415623,65,2,43.8167938075337,3161.7421320723647,1.0,1
64843.35970947703,1470,1.2866387579082423,0.0598589381861112,38,1,27.84372014010952,6628.362762161219,1.0,1
48705.552764747525,1380,1.1411563233351978,0.8720380655024668,1,3,30.277402012190457,4523.564985594176,1.0,0
52244.54365688936,840,1.0755288872495896,0.5736192293005075,66,5,50.35952981097394,4876.408433749993,4.0,0
73749.55710788917,1950,1.5282147580861656,0.7845422122282241,41,3,33.98269601472151,9802.775673383776,3.0,1
31770.49286212157,1560,0.8136388460062614,0.2602849314075557,79,4,33.15621844109604,2058.62213230756,3.0,1
31146.54863881093,750,1.158436533767676,0.1208273217559196,43,1,26.538529047807764,2742.08973285716,3.0,0
69366.0021278472,1170,1.57770235912857,0.6954250774549168,116,4,43.08318878712153,9409.694793906216,4.0,0
19571.85564487181,420,0.9610196991372072,0.7859438593926105,81,4,62.75029903091774,1427.5956462093966,2.0,0
55141.420603260696,2340,1.0151134346554949,0.3821731982830985,54,5,25.189605028948726,4752.438449093874,1.0,1
56961.1256590329,1920,0.990799950495501,0.0234553525631481,84,0,38.2906334800731,4921.413644428158,2.0,0
8687.417812240066,840,0.7511113280776859,0.8100714844073259,77,2,54.94664666498515,569.9488355432684,4.0,0
35915.00831847842,1740,1.3185213021978872,0.2040329672671362,74,0,37.04430330505142,4186.287227811942,3.0,0
16241.34164213422,1740,0.7967505472993478,0.3356416224785133,69,2,43.42846155499681,1174.856392887457,1.0,0
15125.082550982695,1590,1.07752777412988,0.6219486976993589,111,4,25.25127766223744,1358.1280111606557,0.0,0
35591.3661190214,300,1.943764109510366,0.0989551720191897,38,3,43.13968516649178,6083.680069588191,0.0,0
22773.08350184277,2220,1.85207545366836,0.0712758084770785,51,4,35.754268819945416,3615.317166772804,2.0,0
60010.44290050151,2400,1.008090969787601,0.0254467338595215,30,4,49.82875994815836,4662.191618072936,3.0,0
68208.95951720046,2430,1.1220029182967193,0.9074734616370608,68,5,52.248632618777016,5651.56869160848,0.0,1
60499.96448869487,2460,1.3064454987222618,0.3082689168259691,118,5,69.07476370422336,6246.062282930225,2.0,1
21053.2691376924,2340,1.763296255991092,0.6540522269659605,73,3,44.95559807856291,3051.300521210375,4.0,0
21648.87793611272,1890,1.7131751296717093,0.9793428965275648,24,5,41.909555798986,3177.55852521761,2.0,1
20222.533733633856,300,0.9014897238795386,0.662756285626324,110,0,40.332611618928034,1646.7985453392143,2.0,0
11425.300060133352,1260,0.8993386180180225,0.5198438478976182,94,4,33.76200448627174,793.8449945583329,2.0,1
70869.18005562277,750,1.2500787046728536,0.5157107341820661,52,3,42.06180612154029,6719.2048113723295,1.0,1
31050.5131645446,690,1.7941144675365264,0.3731479769709961,17,5,34.45518307833164,5158.740347210673,2.0,0
18014.67637912172,2100,1.8085019989146027,0.5937818593955344,48,3,40.02153171523537,2459.569994554344,2.0,0
63730.3222123559,2070,0.8788390196238363,0.9492034756502472,96,1,53.81117042729552,4643.29741637801,1.0,1
30840.8547453476,1380,1.439156745558662,0.780163593361327,69,4,25.921489216644307,3774.6899665780734,1.0,0
4081.0856165604937,1890,0.9368102365501356,0.4199843508629051,22,5,51.67854273354855,321.7638878414823,4.0,0
13402.705413347892,480,1.5733551720033394,0.3291203807422079,19,0,53.80538080807838,1582.6794046291695,3.0,0
48484.90001617849,690,1.849719897514688,0.8746962143268902,116,0,36.583177676107056,6679.076294777077,0.0,0
59043.53765162171,2190,1.2957231509707123,0.1344279673703278,53,3,18.0,5771.697349646485,0.0,0
17003.677553920403,1230,0.8496993296304618,0.8410894043946587,82,3,30.70613615486681,1228.732558336434,2.0,0
68928.57581106146,1440,1.445105035073455,0.252525993728909,43,3,53.56393455873331,8389.095690347642,4.0,1
64048.28832383409,1260,1.2402200041630256,0.7084729434181586,10,0,37.725583252413415,6196.496857341889,2.0,1
63855.98542348945,630,1.7230785028007525,0.7981583749670818,49,3,26.00837321246107,9472.255658581307,0.0,1
18233.09428974224,2100,1.1584133567116652,0.4722265520908378,83,3,31.942700945261397,1895.3275218646536,1.0,1
5214.395165779241,1950,1.799876640567107,0.1903611363808516,40,5,48.08744031805463,696.0575842662674,3.0,0
65255.6301519699,1770,1.0784404891617418,0.8363200660277517,72,2,44.56080281841655,5861.894063016213,4.0,1
23976.316812284706,990,0.9390211630664232,0.3638332616027816,52,2,35.13281480996367,1961.432785396385,1.0,1
46990.35401625416,1680,1.1177764527822958,0.3174734578776941,40,0,33.598107058223746,4116.864378837319,3.0,0
57357.56595200366,2400,0.7918989501872958,0.5049160205299051,30,3,33.298902211474136,3610.490077546228,4.0,1
10929.554500567332,1680,1.0874951602490897,0.4307353786928785,31,3,26.93107778601797,1017.5001018422404,4.0,0
58891.61905715002,1320,1.5421411606584368,0.6762216948683369,30,1,57.3845082736333,8291.069032416555,0.0,0
70480.59223363834,810,0.9207395742679108,0.1358258302889387,86,4,34.13215436946392,5810.102257181298,1.0,0
55035.55998236106,1380,0.8836379673439055,0.4313327575073942,40,5,52.60590224990596,4133.48082508877,4.0,1
33929.872013321015,1020,0.9088623495052204,0.8827847931129519,88,1,56.25579262306942,2711.78822720252,4.0,0
65935.84319825016,1590,0.8430620091137596,0.0357020823453281,37,3,49.97973077777552,4482.048720753495,3.0,1
40268.135810333086,270,1.7995624942115274,0.4527649498217931,39,4,32.82055624738342,6243.053658765978,0.0,0
56240.66319453143,600,1.8829381385958337,0.653926646721358,110,0,42.84476108403931,8753.18164505145,2.0,0
61807.1868736074,2010,0.8058733820745435,0.8788339761715654,105,1,37.709652723309006,3841.852587231309,0.0,0
56577.43533487694,1050,1.6620861378522482,0.5878483646638439,48,2,27.15557767123846,8215.79642568258,2.0,0
22657.333389539315,1170,1.6345820960606372,0.8162394285269352,32,0,41.89231138065924,3128.096288742148,1.0,0
10161.526716578584,1440,1.9462913095320484,0.2204641087696935,85,2,23.851522506082368,1592.185952312069,1.0,0
19017.88190811142,1200,1.1674447940652817,0.3492813418655809,8,0,52.252152661538766,2032.847681642406,4.0,0
38461.30786805596,1950,1.0926107900284994,0.9327109511887622,54,5,32.42459243241928,3099.2986539934286,1.0,0
38637.85378854255,750,1.2936985449717926,0.8771153619617594,71,3,40.41391587047407,3981.303645921992,4.0,0
44324.359674618514,1950,1.7778902125790286,0.5523734528618175,81,1,41.399454458553706,5868.598108606393,0.0,0
30539.985059769977,660,1.6243123710454783,0.4707334544168968,12,4,34.89314031555107,4398.302577890512,1.0,0
59336.51653657704,1020,1.3159485767610033,0.4465567175399139,0,0,45.040325617703296,6822.610085833452,0.0,0
68616.80065051977,1530,1.0434754119430478,0.0582017649513458,33,3,32.301156120529704,5725.158592104252,0.0,1
19634.291430741137,2250,1.6224188895220453,0.8834533329170012,14,4,48.45556756948693,2766.5021024466346,1.0,1
55634.45650108877,720,1.7754322416506354,0.8099680133311822,60,4,21.848243837039018,8025.690876054769,0.0,1
51330.931162060784,1530,1.2299414772809891,0.4516886332805884,110,1,39.51655495455695,5584.736857677223,1.0,0
39947.15169702965,330,1.5523025349851811,0.2766455729922786,34,3,61.26714798869942,5110.683922835156,1.0,1
15356.972189750775,330,1.2302544254119177,0.3394914003622652,54,4,25.996024104733102,1541.2692975687023,1.0,0
59949.57100582915,1950,1.3241921257697815,0.1219289800141605,25,4,29.86706035370178,7305.614334466852,2.0,1
72106.0319937192,1860,1.3798924559458965,0.7145718438926654,5,1,44.16689419590698,7795.804000445036,0.0,0
54554.97041917059,1050,1.6808709768267334,0.5511031579893091,84,5,40.15498138327518,6945.556970507873,3.0,0
68962.70975199145,1620,1.923007180954717,0.231762388596646,30,1,42.20756119128271,11275.55053436744,1.0,0
73837.61697367798,1050,1.2832393951658787,0.6167755163569127,65,2,43.87024556177196,8785.3223143572,0.0,1
27375.72455658401,810,1.160778007497127,0.9694379121124248,81,1,45.61665762274124,2570.456511322476,4.0,1
48409.43114008576,1170,1.1983092077668696,0.1211711841214174,100,0,51.31639810347468,4326.001977661097,1.0,0
36334.056216398734,900,0.910666883250218,0.4539001605190745,22,1,42.91782388314215,2651.0097519453857,1.0,1
74017.21289444741,2070,1.106326485381267,0.4892172327129054,69,0,35.10490814457749,6833.648114896991,3.0,1
8394.875064567781,1140,0.8537368959225675,0.1651292416855644,109,4,46.070884414432776,548.791160132421,2.0,0
31809.556200846007,930,1.2634731158150965,0.5262644088873416,58,3,60.798583218742586,3476.2941280609275,2.0,0
65852.11977275186,1410,0.9508287231732586,0.5999174859626091,4,2,36.40839504340912,5841.163050721313,1.0,1
22377.77132369889,1950,1.1656880951692905,0.1557710934303103,31,3,26.305648343952303,2148.613802813854,0.0,0
59402.77452195714,810,1.7022932992699276,0.1531766600187876,95,3,51.28496803144368,8132.945706320627,4.0,0
29634.5624643488,2370,1.0451131807069631,0.8477852284774184,95,1,36.55542603255682,2519.44922432491,4.0,1
73528.42268192663,1260,1.4842735456104827,0.3082735623033444,37,1,18.0,8254.66066715962,0.0,1
66439.4429771425,1710,1.831417703098336,0.6240300532078447,23,5,48.16906012580506,11072.586495137806,1.0,1
23647.046288202226,2400,1.430315024435456,0.620505344918462,35,0,31.576061768552925,2760.943896183295,4.0,0
58109.19384503235,1170,0.9825511353268952,0.8307791668268086,29,5,36.91360061235007,4629.215942338486,2.0,1
26258.955971745247,630,1.1637194327591451,0.7324956849192082,88,5,41.98376396682818,2644.101269387356,0.0,0
46067.66875584183,1920,1.4584430486208793,0.832170669103895,100,1,40.2859961573488,5521.03051168496,3.0,0
49898.33647690696,180,1.3579333677118242,0.618962641754159,5,1,46.51342180566847,5847.433235383857,1.0,1
62475.26256779931,1230,0.9283438035322844,0.444962588908854,88,1,32.77416355316188,4324.5008923965,0.0,0
3297.136804828094,2460,1.2861556136286827,0.3896308560999439,90,3,44.157269578113,379.9936163376434,4.0,1
17681.604999694027,1140,1.401680033892298,0.3752394689948214,73,1,34.885439868993,2283.677973874712,1.0,0
53825.95907826054,1770,1.070799257349087,0.4142091669300662,104,4,46.86572577065004,4974.553624533683,2.0,1
42918.957917261,1380,1.4849346184078225,0.1280161596322326,4,2,45.38440980815664,5890.39371888723,1.0,1
37926.973247784015,660,0.8341921193822518,0.4197187872931353,83,5,26.774735575464856,2415.969496432197,1.0,0
5557.931818036564,900,1.15392844027862,0.3855504581305949,15,5,51.03178539410039,531.55782751195,2.0,0
27098.277434417032,1380,1.7151321993330892,0.0342259466850491,107,2,31.568438658631425,3967.727706970805,2.0,0
65084.86704543265,420,1.0611417610897864,0.2723794477730766,59,3,47.69669357937374,5868.257508182442,1.0,0
3770.623522148365,1140,1.4762122200036938,0.7443879049928147,10,0,42.40744776081609,452.8836279414881,2.0,0
30638.06329931369,1140,1.2420356564523742,0.5721661156955291,89,0,60.05820412154147,3047.901272800149,0.0,0
70968.39914380178,2130,1.129752170898296,0.7981058217884699,89,3,35.31840821153777,6082.991526292147,2.0,1
5239.733989058575,450,1.849358025492032,0.5372611639369572,55,2,33.80819844658163,786.5313835875537,2.0,1
56603.372701780805,2130,1.1619140616964605,0.8455429278205148,37,2,37.76696472934721,5036.96370161224,1.0,1
20434.52728937968,1140,1.034011081784422,0.7881064286056996,2,0,34.3618426059887,1859.834693272316,0.0,0
65195.74916329493,1680,1.8411615787683249,0.0973017244408246,108,5,47.5993028233046,9303.977508081422,3.0,1
56335.99645351333,1470,1.6451332271229775,0.9672363043358324,22,2,18.604272698760944,6905.106348060189,3.0,1
66599.33005808966,870,1.5681596564378368,0.0145999724323154,101,2,25.355810970243752,8812.579239913326,4.0,0
17370.472096698053,2340,0.8094419304802509,0.5908696575503224,70,2,25.18636494104968,1198.478379655498,2.0,1
40550.017479167465,690,0.9074459528589308,0.7845863942235947,82,2,49.40369110368291,3340.117758311535,2.0,0
58776.34085274785,240,1.5160079565715954,0.3285751984523944,83,3,58.52736047098311,7562.639580521826,0.0,0
19558.931110131103,1920,1.0013194038315123,0.5925840943741864,102,4,36.74660937755034,1571.5370990011088,3.0,0
18459.85343714045,1620,1.0207655827564308,0.3585013055389738,4,3,35.974139321719875,1684.4594212868367,4.0,0
3497.886812072499,2250,1.6849662184123329,0.0600088252574268,118,0,38.84062595735818,495.8996913368177,0.0,1
71950.87410719575,1230,1.0931099386043313,0.0083769038984375,5,5,51.94253963129829,5892.390705254935,2.0,0
53686.24068401482,210,0.8359047625822992,0.0939134098100764,119,1,26.871762389713112,3798.818320461943,3.0,0
48213.68601974859,210,0.7937183367718333,0.0974254981788463,31,0,40.86042779281742,3501.289004345157,4.0,0
56183.61211808183,1170,1.2818135846943457,0.6047808796198124,101,0,49.70237155738916,5852.0648694586525,1.0,0
40573.5495241148,750,1.4905542932215752,0.5206065786528881,10,4,44.01313003927815,4793.40412712921,3.0,0
36495.83585014516,2310,1.7926622800701637,0.4509086671714106,55,2,40.27497939918492,4985.540890131188,4.0,0
34540.619722578784,450,0.8829652740391671,0.6850022608463934,65,0,50.0125531108057,2328.908521000319,0.0,1
48572.282089617634,2220,0.9860073915459556,0.0166578756423239,114,4,18.0,3926.657422990752,1.0,1
16312.820691340165,660,1.3857607330889654,0.2682736466015736,14,1,46.13450383437089,1927.0636536459087,4.0,0
66772.31408359292,450,1.18693003469037,0.7696188039747516,4,5,30.15109180247092,5939.746743258675,4.0,1
61163.79928461599,810,1.3290449414945935,0.9008773354519471,77,5,18.0,7488.765508471198,2.0,1
27192.92544172449,510,1.8589495787810584,0.4339532302752057,5,0,44.134431194299765,4470.464610162827,3.0,0
44027.78331572054,1110,1.4038699846376246,0.0806691403370817,93,4,54.48390254195549,5257.85687036155,2.0,0
11865.506546326074,930,1.2481447327344912,0.790741451836203,4,3,36.3506178244677,1331.4384685062723,1.0,0
72967.44922311946,1410,1.9373278880396936,0.8763187289400063,116,1,49.43449456643526,10593.244453336918,4.0,0
67862.61254082584,1410,0.8282588038794436,0.4095236679867822,63,2,57.34733909586375,4657.947140122612,2.0,0
69259.46672769124,180,1.8685361380454064,0.2409217013810742,113,2,53.77897344300857,11121.20166777643,3.0,0
25913.984006203693,450,1.3519942104785796,0.0435319515407158,15,0,57.67957435245671,3149.9204437855738,1.0,0
13931.400992639898,540,1.3545076053205656,0.5851719936759073,32,4,46.9055298928627,1679.498197636242,0.0,0
17065.25401477381,630,1.856357201043851,0.9007707956568742,54,1,38.90520366681911,2498.68854300394,2.0,0
8115.102241814105,390,1.3587887755116834,0.6711091452651224,3,5,18.776410257233977,1016.1216405894148,1.0,0
10328.13131245175,900,1.2760885086361786,0.314076111915787,12,4,35.04725014244062,999.2813032402306,0.0,0
6740.883262586136,1440,1.0769863105406388,0.6364594410470672,39,3,27.8810408562057,659.454776350691,2.0,1
74251.9955865582,900,1.540580120180905,0.8237477233735452,88,0,64.05131260997376,10610.023608880054,1.0,1
6943.2397276269085,930,1.433574109175714,0.4710717587559633,85,0,35.88937025081196,765.200717285716,1.0,0
11241.8429499289,1260,1.0072145243373396,0.8115510050978602,10,0,39.47845768141383,993.8678060185892,2.0,0
62303.21277591913,1440,1.6012954980735898,0.3879905798996906,7,2,44.61782451248561,7396.545020266064,1.0,0
44147.65593060632,930,1.5229042288039687,0.3450206218098129,78,4,38.52322935646944,5475.547506857072,4.0,1
58419.66453584593,690,1.226800661047849,0.5771587396197685,43,0,58.34061248516903,5995.78050348793,2.0,1
47872.03257129014,1110,0.7552811062842607,0.4600395535175364,95,4,30.528207659186577,3071.387676751286,1.0,1
66339.86766917768,210,1.2858973802114253,0.9673408012564724,35,0,40.33528946284692,7852.618712583606,0.0,0
48427.36329070843,1320,0.757269740556302,0.511225529292893,43,1,29.09035297162342,3182.385600875205,0.0,1
39876.19432838159,2370,0.8399981871588478,0.3813203086268613,26,3,22.15972986535153,2778.785329823406,4.0,1
53887.10249145553,1110,1.266731882977001,0.3909842076972509,31,4,30.65877090913657,6111.147423792817,2.0,0
34383.36725672005,420,0.8483038610223932,0.5424605511069854,84,4,37.55555843541906,2693.4473102557517,1.0,0
26935.690983498,1830,1.0807985205445996,0.3513629176281134,56,3,32.84837330579288,2147.7318494188285,1.0,0
35872.455255090616,450,1.536589642270762,0.7156775359452866,79,0,29.69094824151373,5125.380380142307,0.0,0
13973.986724744207,630,1.1203384111313028,0.3768562984246245,9,1,21.124190435937997,1175.0458956564446,4.0,0
60048.02214049782,510,1.9471783129458125,0.3803029426599906,64,4,37.00273312845566,10478.872364275854,0.0,0
20661.72792819193,2220,1.8495624406979767,0.6108035168830366,55,0,19.94335551162797,3016.705494293083,0.0,0
12784.568655772988,2460,1.4523718855026284,0.0602384039690498,109,4,47.12067156427523,1410.7356266128313,4.0,0
19606.88977106717,1500,1.9103365663619165,0.6488013689339946,50,4,38.98927703521404,3076.25815419907,2.0,0
63392.156155259625,1620,1.7916207533190265,0.4999224949871002,12,4,20.509382006420832,9791.55506097888,1.0,0
25769.795226433256,1680,1.1326782226085843,0.4484958531437752,83,1,34.28949107540164,2362.9094943703667,2.0,0
51924.665408683664,1590,1.6495154951823712,0.7120604608008718,17,1,28.974123132913,6374.510746628467,3.0,1
